experiment,extra_docs,query_mode,relevance,n_probes,recall_at_1_mean,recall_at_1_std,recall_at_1_sem,recall_at_5_mean,recall_at_5_std,recall_at_5_sem,recall_at_10_mean,recall_at_10_std,recall_at_10_sem,mrr_mean,mrr_std,mrr_sem
corpus_decay,30,first_sentence,relaxed_doc,800,0.67125,0.4700527890893355,0.016618875734035955,0.7925,0.4057703315330491,0.014346147651566629,0.85,0.3572948005052482,0.012632278815997783,0.7252460317460317,0.40749207255918407,0.014407020389317985
corpus_decay,30,first_sentence,strict,800,0.575,0.4946522526622413,0.017488598109333613,0.7,0.45854424926681786,0.016211987406533075,0.73375,0.44227304270708356,0.015636713381709317,0.6236190476190476,0.45205080141840676,0.01598240935618844
corpus_decay,35,first_sentence,relaxed_doc,800,0.66625,0.4718466239634253,0.016682297374225847,0.79375,0.40486520261731923,0.014314146511858599,0.85,0.3572948005052482,0.012632278815997783,0.7213963293650794,0.4083249550031272,0.014436467230520156
corpus_decay,35,first_sentence,strict,800,0.575,0.4946522526622413,0.017488598109333613,0.70375,0.45688824792159083,0.016153438917489868,0.73125,0.44358696920565793,0.015683167698565446,0.6244375,0.45172873432783367,0.015971022565001377
corpus_decay,40,first_sentence,relaxed_doc,800,0.6625,0.47315282096801187,0.01672847841220128,0.7875,0.4093326171823615,0.014472093468524246,0.85,0.3572948005052482,0.012632278815997783,0.7158918650793651,0.41141941487828493,0.014545872908611842
corpus_decay,40,first_sentence,strict,800,0.575,0.4946522526622413,0.017488598109333613,0.69625,0.46016369455034994,0.01626924344362038,0.72625,0.4461611392790204,0.01577417835430555,0.6207529761904762,0.45451697938431534,0.01606960191435378
corpus_decay,45,first_sentence,relaxed_doc,800,0.6625,0.47315282096801187,0.01672847841220128,0.78625,0.41020882071908776,0.014503071941650184,0.85,0.3572948005052482,0.012632278815997783,0.7153045634920635,0.41197027233447264,0.014565348660748717
corpus_decay,45,first_sentence,strict,800,0.575,0.4946522526622413,0.017488598109333613,0.6975,0.45962791720896085,0.016250300854055263,0.725,0.44679361081301194,0.015796539599835194,0.6206666666666667,0.4545699996894613,0.016071476465219246
corpus_decay,50,first_sentence,relaxed_doc,800,0.6625,0.47315282096801187,0.01672847841220128,0.77625,0.4170171658886565,0.014743783293553222,0.85,0.3572948005052482,0.012632278815997783,0.7130625,0.41425547173979577,0.014646142660542089
corpus_decay,50,first_sentence,strict,800,0.575,0.4946522526622413,0.017488598109333613,0.68875,0.4632944416616643,0.016379932069249908,0.725,0.44679361081301194,0.015796539599835194,0.6192232142857143,0.4557156877728198,0.016111982655862615
corpus_decay,51,first_sentence,relaxed_doc,800,0.6625,0.47315282096801187,0.01672847841220128,0.775,0.41784356109905524,0.014773000776413872,0.85,0.3572948005052482,0.012632278815997783,0.7130208333333333,0.4143088141404694,0.014648028599204143
corpus_decay,51,first_sentence,strict,800,0.575,0.4946522526622413,0.017488598109333613,0.6875,0.4638023725693965,0.016397890138711492,0.725,0.44679361081301194,0.015796539599835194,0.6191815476190476,0.4557555879665544,0.016113393340740634
query_construction,0,domain_term,relaxed_doc,30,0.6666666666666666,0.47946330148538413,0.0875376219064817,0.8,0.4068381021724863,0.07427813527082075,0.8666666666666667,0.3457459036417604,0.06312427686319991,0.7206878306878307,0.4136985236424331,0.07553067113518162
query_construction,0,domain_term,strict,30,0.4666666666666667,0.5074162634049248,0.09264111117062016,0.5666666666666667,0.5040069329937309,0.09201865544655373,0.6666666666666666,0.47946330148538413,0.0875376219064817,0.5142063492063492,0.4732943471360482,0.08641133008869807
query_construction,0,first_sentence,relaxed_doc,80,0.7,0.4611488131266319,0.05155800469472481,0.8375,0.3712363878934856,0.041505489952565686,0.8875,0.31797420482911637,0.035550596854467306,0.7615624999999999,0.38310049282855957,0.04283193720891649
query_construction,0,first_sentence,strict,80,0.575,0.49746191254243755,0.05561793263309728,0.7125,0.45545220260830827,0.05092110427670921,0.75,0.4357446703305951,0.048717735184622316,0.6338541666666667,0.4468799945380013,0.04996270227858528
query_construction,0,random_window,relaxed_doc,79,0.6582278481012658,0.47733437050543803,0.053704312495180824,0.8734177215189873,0.3346290946166707,0.03764871456510459,0.9113924050632911,0.2859923532114514,0.032176653635556586,0.7464135021097047,0.3729876765804506,0.04196439221151739
query_construction,0,random_window,strict,79,0.4430379746835443,0.4999188509286224,0.05624526506246337,0.6708860759493671,0.4728939542678912,0.05320472663678689,0.759493670886076,0.43012192288835077,0.04839249713647197,0.5431585292344786,0.434813970908411,0.048920393782265335
query_construction,0,title,relaxed_doc,80,0.5375,0.501737487466418,0.056095956441742964,0.625,0.4871773518462232,0.05446808379132438,0.925,0.2650531353464094,0.02963384141420118,0.5978571428571429,0.4382812064339523,0.049001328542346775
query_construction,0,title,strict,80,0.0,0.0,0.0,0.0125,0.11180339887498948,0.012499999999999999,0.025,0.15710997518871125,0.017565429223263186,0.004583333333333333,0.02892531242727503,0.00323394824289032
