experiment,extra_docs,query_mode,relevance,n_trials,n_probes_per_trial,recall_at_1_mean,recall_at_1_std,recall_at_1_sem,recall_at_5_mean,recall_at_5_std,recall_at_5_sem,recall_at_10_mean,recall_at_10_std,recall_at_10_sem,mrr_mean,mrr_std,mrr_sem,n_probes
corpus_decay,30,first_sentence,strict,10,80,0.54,0.005270462766947327,0.0016666666666666754,0.6100000000000001,0.007905694150420967,0.0025000000000000057,0.675,0.0,0.0,0.5702609126984127,0.0036725970731593814,0.0011613771679251687,
corpus_decay,35,first_sentence,relaxed_doc,10,80,0.6425,0.01054092553389461,0.003333333333333337,0.77,0.008740073734751285,0.00276385399196284,0.8099999999999999,0.00527046276694728,0.0016666666666666607,0.6902891865079365,0.007703207829887742,0.0024359682032088145,
corpus_decay,35,first_sentence,strict,10,80,0.54125,0.006038073644245631,0.0019094065395649433,0.60875,0.008436856971381933,0.0026679684322636938,0.675,0.0,0.0,0.5705124007936508,0.003591183856837013,0.0011356320484033006,
corpus_decay,40,first_sentence,relaxed_doc,10,80,0.63125,0.008838834764831839,0.0027950849718747354,0.7637499999999999,0.003952847075210496,0.0012500000000000067,0.81125,0.007095577652469309,0.0022438186696393685,0.682421626984127,0.00641993176173012,0.0020301606789924586,
corpus_decay,40,first_sentence,strict,10,80,0.5375,0.0,0.0,0.6025,0.005270462766947327,0.0016666666666666754,0.675,0.0,0.0,0.5683725198412699,0.0008060492979210345,0.0002548951687810094,
corpus_decay,45,first_sentence,relaxed_doc,10,80,0.6287499999999999,0.008436856971381912,0.002667968432263687,0.76625,0.008436856971381926,0.0026679684322636916,0.805,0.008740073734751231,0.0027638539919628232,0.6797251984126984,0.005981374219047929,0.0018914766070002352,
corpus_decay,45,first_sentence,strict,10,80,0.5387500000000001,0.003952847075210496,0.0012500000000000067,0.60375,0.006038073644245631,0.0019094065395649433,0.675,0.0,0.0,0.5688740079365079,0.002235028998319912,0.0007067782271215567,
corpus_decay,49,first_sentence,relaxed_doc,10,80,0.625,0.0,0.0,0.7625,0.0,0.0,0.8,0.0,0.0,0.6766666666666666,0.0,0.0,
corpus_decay,49,first_sentence,strict,10,80,0.5375,0.0,0.0,0.6,0.0,0.0,0.675,0.0,0.0,0.5679662698412699,0.0,0.0,
query_construction,0,domain_term,relaxed_doc,1,,0.5957446808510638,0.49605287534106185,0.07235674844413013,0.8085106382978723,0.3977271225536437,0.0580144633497693,0.8723404255319149,0.33731814917823855,0.04920290896196929,0.690096251266464,0.4007927194353917,0.05846162661286145,47
query_construction,0,domain_term,strict,1,,0.48936170212765956,0.5052911526399114,0.07370428968378202,0.6595744680851063,0.47897516249850763,0.06986570800554748,0.7446808510638298,0.4407545460261734,0.06429065810876616,0.5740459304289092,0.44545559687390823,0.06497637685070218,47
query_construction,0,first_sentence,relaxed_doc,1,,0.6875,0.4664368029425214,0.05214921992935759,0.8125,0.39277493797177815,0.04391357305815796,0.85,0.3593242603145979,0.040173673601413544,0.7283482142857143,0.41369096269068234,0.04625205571268475,80
query_construction,0,first_sentence,strict,1,,0.55,0.5006325113218328,0.055972416353102565,0.625,0.4871773518462232,0.05446808379132438,0.675,0.4713299255661338,0.05269628766978956,0.5783978174603175,0.47502295107040926,0.05310918047329958,80
query_construction,0,random_window,relaxed_doc,1,,0.46835443037974683,0.5021860682332356,0.05650034693828241,0.7341772151898734,0.4445931807813449,0.050020640853130766,0.7848101265822784,0.413579932929269,0.0465313778604517,0.5734177215189873,0.4278042975518815,0.04813174391397785,79
query_construction,0,random_window,strict,1,,0.26582278481012656,0.4445931807813449,0.050020640853130766,0.5063291139240507,0.5031546054266276,0.05660931588607063,0.5443037974683544,0.5012156594651515,0.05639116742189001,0.364873417721519,0.4183186713942253,0.04706452759170921,79
query_construction,0,title,relaxed_doc,1,,0.5875,0.49539014161069383,0.055386301601237926,0.7625,0.4282360049661484,0.04787824087586227,0.7875,0.41165765548141536,0.04602472505573168,0.6340277777777777,0.4463692278553527,0.04990559682743306,80
query_construction,0,title,strict,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15710997518871125,0.017565429223263186,0.0028125,0.017786421894171643,0.001988582421592918,80
