时间,BL.BL3.3RIC1011MA_VER,BL.BL3.3RIC1012MA_VER,BL.BL3.3RIC1013MA_VER,BL.BL3.3RIC1014MA_VER,BL.BL3.3RIC1015MA_VER,BL.BL3.3RIC1016MA_VER,BL.BL3.3RIC1017MA_VER
2025-01-22 00:47:48,0.39332765340805054,0.6684037446975708,0.7473882436752319,0.7776704430580139,0.8077216744422913,0.8040903210639954,0.6982308626174927
2025-01-22 00:47:47,0.3932208716869354,0.6682814359664917,0.7472548484802246,0.7775653600692749,0.8076624274253845,0.8040261268615723,0.6981757283210754
2025-01-22 00:47:46,0.3931140601634979,0.6681591272354126,0.7471213936805725,0.7774603366851807,0.807603120803833,0.8039619326591492,0.698120653629303
2025-01-22 00:47:45,0.3930072486400604,0.6680368185043335,0.7469879388809204,0.7773553133010864,0.8075438737869263,0.8038977384567261,0.6980655789375305
2025-01-22 00:47:44,0.3929004371166229,0.6679145693778992,0.7468544840812683,0.7772502899169922,0.8074846267700195,0.803833544254303,0.6980105042457581
2025-01-22 00:47:43,0.3927936255931854,0.6677922606468201,0.7467210292816162,0.777145266532898,0.8074253797531128,0.8037693500518799,0.6979554295539856
2025-01-22 00:47:42,0.3926868140697479,0.667669951915741,0.7465875744819641,0.7770402431488037,0.8073660731315613,0.8037051558494568,0.6979003548622131
2025-01-22 00:47:41,0.3925800323486328,0.6675476431846619,0.7464541792869568,0.7769351601600647,0.8073068261146545,0.8036409616470337,0.6978452205657959
2025-01-22 00:47:40,0.3924732208251953,0.6674253940582275,0.7463207244873047,0.7768301367759705,0.8072475790977478,0.8035767674446106,0.6977901458740234
2025-01-22 00:47:39,0.3923664093017578,0.6673030853271484,0.7461872696876526,0.7767251133918762,0.8071882724761963,0.8035125732421875,0.697735071182251
2025-01-22 00:47:38,0.3922595977783203,0.6671807765960693,0.7460538148880005,0.776620090007782,0.8071290254592896,0.8034483790397644,0.6976799964904785
2025-01-22 00:47:37,0.39216169714927673,0.6668713092803955,0.745741069316864,0.7762446999549866,0.8067408204078674,0.8031315803527832,0.6974667906761169
2025-01-22 00:47:36,0.39206379652023315,0.6665618419647217,0.7454283237457275,0.7758693695068359,0.8063526153564453,0.802814781665802,0.6972535848617554
2025-01-22 00:47:35,0.3919658958911896,0.6662523746490479,0.7451155781745911,0.7754939794540405,0.8059644103050232,0.8024979829788208,0.6970403790473938
2025-01-22 00:47:34,0.39279720187187195,0.6681051254272461,0.7473040819168091,0.7773422002792358,0.8074408173561096,0.8035808205604553,0.6981303095817566
2025-01-22 00:47:33,0.39367589354515076,0.668988823890686,0.7478144764900208,0.7784482836723328,0.8085569739341736,0.804578423500061,0.6985644102096558
2025-01-22 00:47:32,0.3926328122615814,0.6673722267150879,0.746277928352356,0.7763537764549255,0.8067206144332886,0.8030745983123779,0.697740375995636
2025-01-22 00:47:31,0.3929738402366638,0.6678522229194641,0.7467416524887085,0.7768440842628479,0.8073220252990723,0.8034653067588806,0.6978398561477661
2025-01-22 00:47:30,0.3933148980140686,0.6683322191238403,0.7472053170204163,0.7773343920707703,0.8079234957695007,0.8038560152053833,0.6979392766952515
2025-01-22 00:47:29,0.39313170313835144,0.6682700514793396,0.7470796704292297,0.7772147059440613,0.8076694011688232,0.803633451461792,0.6979201436042786
2025-01-22 00:47:28,0.3929485082626343,0.6682078838348389,0.7469540238380432,0.7770950198173523,0.8074153065681458,0.8034108281135559,0.6979010105133057
2025-01-22 00:47:27,0.39337921142578125,0.668585479259491,0.747724711894989,0.778286874294281,0.8081945776939392,0.8042408227920532,0.6984999775886536
2025-01-22 00:47:26,0.3933306932449341,0.6685938835144043,0.7476215362548828,0.7782370448112488,0.8084145784378052,0.8043947219848633,0.6985759735107422
2025-01-22 00:47:25,0.3932822048664093,0.6686022877693176,0.7475184202194214,0.7781872153282166,0.8086345195770264,0.8045486807823181,0.698651909828186
2025-01-22 00:47:24,0.3926045000553131,0.6677756309509277,0.7468827962875366,0.7771624326705933,0.8076648712158203,0.8040002584457397,0.698194146156311
2025-01-22 00:47:23,0.3919267952442169,0.6669489741325378,0.7462471127510071,0.7761375904083252,0.806695282459259,0.8034517765045166,0.6977363228797913
2025-01-22 00:47:22,0.3920505940914154,0.6669250726699829,0.7456114888191223,0.7761476039886475,0.8064013719558716,0.8027886152267456,0.6976091265678406
