model,chunk_size,chunk_overlap,query_id,query,family,language,extra_docs,n_trials,top1_score_mean,top1_score_std,top10_mean_score_mean,top10_mean_score_std,iaea_priority_top10_mean,iaea_priority_top10_std,first_iaea_rank_mean,first_iaea_rank_std
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,51,10,0.6831053495407104,0.0,0.64398193359375,0.0,0.3,0.0,2.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,0,1,0.5893332362174988,,0.5448380708694458,,1.0,,1.0,
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,5,10,0.6117373883724213,0.014105259213288262,0.5648440599441529,0.0118112855137723,0.54,0.22705848487901867,2.6,1.1737877907772671
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,10,10,0.6143221020698547,0.020027304977588815,0.5723222672939301,0.013080639947324986,0.41,0.1911950719959998,3.1,1.5238839267549946
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,15,10,0.6271172285079956,0.013174957015583945,0.5917224943637848,0.006499326710239225,0.19,0.07378647873726218,6.1,1.728840330651992
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,20,10,0.6270922064781189,0.015612998042643794,0.5922662436962127,0.00854726088459285,0.15,0.08498365855987974,6.2,2.3475755815545347
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,25,10,0.6399783849716186,0.012493095118325888,0.6001948118209839,0.007694739873874887,0.11000000000000001,0.056764621219754674,8.2,2.3944379994757297
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,30,10,0.6349849581718445,0.010727712564630199,0.6000164151191711,0.003911068219744363,0.11000000000000001,0.03162277660168379,7.8,1.2292725943057186
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,35,10,0.6453720211982727,0.006569355472646982,0.6043653368949891,0.003133183696228291,0.08,0.0421637021355784,9.1,1.449137674618944
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,40,10,0.6427420437335968,0.010009147188794362,0.606548297405243,0.005382600354219369,0.05,0.052704627669472995,10.1,1.5238839267549946
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,45,10,0.6406646311283112,0.011027598205158999,0.6062091052532196,0.005350618914096324,0.04,0.051639777949432225,10.3,1.2516655570345725
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,50,10,0.6474494338035583,0.0,0.6102127254009246,0.0009724580724302929,0.0,0.0,11.0,0.0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,1500,150,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,51,10,0.6474494338035583,0.0,0.6105202436447144,0.0,0.0,0.0,11.0,0.0
